Name,Address,Contact,Map Link,rating,No of reviews,Social media / website,Menu Link,Restaurant Keyword,Restaurant Speciality
Restaurant Bristol,"Strada Pușkin 32, MD-2012, Chișinău, Молдова",+37(322)902222,https://maps.app.goo.gl/qsb2R1c4XWtzjwHN9,4.5,36,None,None,None,None
Restaurant Ciao Bella,"Strada Mihai Eminescu 41/1, MD-2028, Chișinău, Молдова",+37(362)168168,https://www.google.com/maps/place/Restaurant+Ciao+Bella/data=!4m7!3m6!1s0x40c97d8130697e6f:0xaa9574882ba82fda!8m2!3d47.020678!4d28.83486!16s%2Fg%2F11txt8w3b0!19sChIJb35pMIF9yUAR2i-oK4h0lao?authuser=0&hl=ru&rclk=1,4.6,175,http://ciaobella.md/,https://ciaobella.md/menu,European cuisine,None
Restaurant Cvin,"Strada Independenței 3/2, Chișinău",+37(369)442544,https://www.google.com/maps/place/Restaurant+Cvin/data=!4m7!3m6!1s0x40c97eb598c425a9:0xd7a74610a152088a!8m2!3d46.984432!4d28.8475443!16s%2Fg%2F11c0ptdq__!19sChIJqSXEmLV-yUARighSoRBGp9c?authuser=0&hl=ru&rclk=1,4.2,287,http://cvin.md/,https://cvin.md/ru/#zo2-position-7,European cuisine,None
Restaurant Diplomat Club,Strada Cireşilor 4,None,https://www.google.com/maps/place/Restaurant+Diplomat+Club/data=!4m7!3m6!1s0x40c97d6d5a6a8af5:0x4b3339ba654139ce!8m2!3d47.0123775!4d28.8227161!16s%2Fg%2F11sytr20r7!19sChIJ9YpqWm19yUARzjlBZbo5M0s?authuser=0&hl=ru&rclk=1,4.4,14,http://4sq.com/1517VBq,https://www.instagram.com/stories/highlights/17893416529990100/,European cuisine,None
Restaurant Jolly Alon,"Restaurant Jolly Alon, Strada Maria Cebotari 37, MD-2012, Chișinău, Moldova",+373 22 881 763,https://maps.app.goo.gl/Q4tyrpue6C2qucAy8,4.5,72,https://www.facebook.com/Jolly-Alon-Restaurant-382715728884264,https://jollyalon.com/menu/index.php,European cuisine,None
Restaurant Karl Schmidt,"Strada Alexandru cel Bun 83, Chișinău, Молдова",+373 788 40 808,https://www.google.com/maps/place/Restaurant+Karl+Schmidt/data=!4m7!3m6!1s0x40c97c35947bb143:0x6f88cb23217203a4!8m2!3d47.0274206!4d28.8362893!16s%2Fg%2F11c7wd6yq9!19sChIJQ7F7lDV8yUARpANyISPLiG8?authuser=0&hl=ru&rclk=1,4.5,665,None,None,None,None
Restaurant MA,"99 L, Bulevardul Decebal, Chișinău, Молдова",+37(367)699922,https://www.google.com/maps/place/Restaurant+MA/data=!4m7!3m6!1s0x40c97fa79abb5c0d:0xe78580dddcc66088!8m2!3d46.9917855!4d28.8605252!16s%2Fg%2F11lccnzdxw!19sChIJDVy7mqd_yUARiGDG3N2Ahec?authuser=0&hl=ru&rclk=1,5.0,8,https://www.facebook.com/restaurantMAMoldova?mibextid=LQQJ4d,https://www.instagram.com/stories/highlights/17941364249424268/,European cuisine,None
Restaurant Pomodoro,"Strada Albişoara 4, MD-2003, Chișinău, Молдова",+37(378)004949,https://www.google.com/maps/place/Restaurant+Pomodoro/data=!4m7!3m6!1s0x40cbd5b7dff60b7f:0xa1082e1d702752e6!8m2!3d47.0147268!4d28.8557773!16s%2Fg%2F11schx7grf!19sChIJfwv237fVy0AR5lIncB0uCKE?authuser=0&hl=ru&rclk=1,2.8,37,https://www.facebook.com/profile.php?id=100087948260281,None,None,None
Restaurant Siesta,"Strada Anton Crihan, Chișinău, Молдова",+37(361)116631,https://www.google.com/maps/place/Restaurant+Siesta/data=!4m7!3m6!1s0x40c97d9d69999f53:0x3ada1e393ad16a2e!8m2!3d47.0164839!4d28.8197887!16s%2Fg%2F11vlsj_vmc!19sChIJU5-ZaZ19yUARLmrROjke2jo?authuser=0&hl=ru&rclk=1,4.3,53,https://www.instagram.com/restaurant.siesta/,https://www.instagram.com/stories/highlights/18261454999202435/,European cuisine,None
Restaurant Soprano,"Restaurant Soprano, Mihail sadoveanu 2/4, MD-2044, Chișinău, Moldova",+373 691 78 825,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97dba4e0d4ff7:0x54ce3ce6b90fa6cf!8m2!3d47.0336774!4d28.8791446!16s%2Fg%2F11pf87_8r8?entry=ttu,4.5,73,http://www.soprano.md/,None,European cuisine,None
Restaurant Tulip,"Strada Arheolog Ion Casian-Suruceanu 17/1, MD-2028, Chișinău, Молдова",+37(379)102222,https://www.google.com/maps/place/Restaurant+Tulip/data=!4m7!3m6!1s0x40c97fba3f7b6ac1:0x6e2aa95fb9b5f54b!8m2!3d46.9918808!4d28.837247!16s%2Fg%2F11jzb_37z8!19sChIJwWp7P7p_yUARS_W1uV-pKm4?authuser=0&hl=ru&rclk=1,4.8,32,None,https://www.instagram.com/tulip_restaurant_/,European cuisine,None
Restaurantul Porter Yard,"Strada Costiujeni, Codru, Молдова",+37(379)436363,https://maps.app.goo.gl/GrPjL1M7GHuMoKmE8,4.3,232,https://m.facebook.com/porteryard/,straus.md,European cuisine,None
Retro Cinema Pub,"Retro Cinema Pub, Strada Mihai Eminescu 55, MD-2012, Chișinău, Moldova",+373 790 05 555,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c36d7657b47:0x531eaf1b766edc94!8m2!3d47.0232121!4d28.838349!16s%2Fg%2F1ptzvntvn?entry=ttu,4.8,69,http://facebook.com/retrocinemapub,None,Bar/beer,None
Revolution Pub,"Revolution Pub, A, Strada București 67, MD-2012, Chișinău, Moldova",+373 796 40 654,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c3204688815:0x72a413b5fab9b365!8m2!3d47.0201573!4d28.8300892!16s%2Fg%2F11d_wtjbm3?entry=ttu,4.6,114,http://www.facebook.com/1917revolutionpub/,None,Bar/beer,None
Rich Kebab,"Strada Igor Vieru 11/2, Chișinău, Молдова",+37(368)316110,https://maps.app.goo.gl/CGs8cyMaSD4n38ep6,4.3,210,None,ТОлько в glovo.md и straus,European cuisine,None
Roata Vremii,"Strada Hristo Botev 8, Chișinău, Молдова",+37(322)664489,https://www.google.com/maps/place/Roata+Vremii/data=!4m7!3m6!1s0x40c97eb0e7574595:0x238cd36cce1acdb0!8m2!3d46.9872793!4d28.844396!16s%2Fg%2F1tdwnlvl!19sChIJlUVX57B-yUARsM0azmzTjCM?authuser=0&hl=ru&rclk=1,4.4,897,http://roatavremii.md/,https://roatavremii.md/ru/%d0%bc%d0%b5%d0%bd%d1%8e/,European cuisine,Traditional Moldavian
Rockovoy Bar,"Rockovoy Bar, Strada București 67, Chișinău, Moldova",+373 791 23 456,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97dea63e79071:0x82e85d6bd4d1e821!8m2!3d47.0204332!4d28.8295932!16s%2Fg%2F11vkz7cjh9?entry=ttu,4.8,142,https://rockovoy.kamora-menu.com.md/,https://rockovoy.kamora-menu.com.md/food-menu/,European cuisine,None
Rozmarin Café,Bulevardul Ștefan cel Mare și Sfînt 202,+37(368)023330,https://www.google.com/maps/place/Rozmarin+Caf%C3%A9/data=!4m7!3m6!1s0x40c97db92b1ce787:0xfd5eee0fcc58508a!8m2!3d47.0372222!4d28.8150001!16s%2Fg%2F11cn96089c!19sChIJh-ccK7l9yUARilBYzA_uXv0?authuser=0&hl=ru&rclk=1,4.6,1 169,http://www.rozmarin.md/,https://drive.google.com/drive/folders/1h0MkK0Iy-saPSPJW8drL2tSmgp7O_KMb?usp=sharing,European cuisine,None
Rugby House Pub,"Bulevardul Mircea cel Bătrîn 25/2, Chișinău, Молдова",+37(369)992020,https://maps.app.goo.gl/ZooshvvW96z8pwpKA,4.6,550,https://www.facebook.com/rugbyhousepub/,None,Bar/beer,None
Rustaveli Restobar,"Strada Vasile Alecsandri 78, MD-2012, Chișinău",+37(360)857711,https://maps.app.goo.gl/XvM76F1QegsBFHKF9,4.2,90,None,None,European cuisine,None
Sablee Maison de Cafe,Strada București 90,None,https://www.google.com/maps/place/Sablee+Maison+de+Cafe/data=!4m7!3m6!1s0x40c97ded842bf1db:0xb791d11d72798e4c!8m2!3d47.0250108!4d28.8233916!16s%2Fg%2F11vkjwkmtf!19sChIJ2_ErhO19yUARTI55ch3Rkbc?authuser=0&hl=ru&rclk=1,4.5,15,None,https://glovoapp.com/md/ru/kishinyov/sablee-md/,European cuisine,None
Sakura,"Sakura, Decebal Blvd 23/1, Chișinău, Moldova",+373 767 09 777,https://maps.app.goo.gl/bpXCwoqrFyvbhnLJ9,3.2,95,http://sakura.md/,http://sakura.md/,Asian cuisine,None
Salat,"Salat, Dacia Blvd 36, Chișinău, Moldova",+373 798 11 111,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40cbd61a37960b77:0x6f07e7d8cac7fa5e!8m2!3d46.981986!4d28.8622618!16s%2Fg%2F11cs5sqnhn?entry=ttu,4.0,3583,http://www.salat.md/,https://salat.md/catalog,European cuisine,None
Salat,Strada Calea Ieşilor 49B,+37(379)811111,https://www.google.com/maps/place/Salat/data=!4m7!3m6!1s0x40c97d36d0fb8d33:0x8ae11c1fbda79efa!8m2!3d47.0435356!4d28.7897589!16s%2Fg%2F11vjds1tty!19sChIJM4370DZ9yUAR-p6nvR8c4Yo?authuser=0&hl=ru&rclk=1,3.7,89,http://www.salat.md/,None,None,None
Salat,Bulevardul Dacia 36,+37(379)811111,https://www.google.com/maps/place/Salat/data=!4m7!3m6!1s0x40cbd61a37960b77:0x6f07e7d8cac7fa5e!8m2!3d46.981986!4d28.8622618!16s%2Fg%2F11cs5sqnhn!19sChIJdwuWNxrWy0ARXvrHytjnB28?authuser=0&hl=ru&rclk=1,4.0,3 586,http://www.salat.md/,None,None,None
Salat,Strada Independenței 15,+37(379)811111,https://www.google.com/maps/place/Salat/data=!4m7!3m6!1s0x40c979ece3a115cf:0x19bf76062686368e!8m2!3d46.9773788!4d28.8584308!16s%2Fg%2F11rbflxxmj!19sChIJzxWh4-x5yUARjjaGJgZ2vxk?authuser=0&hl=ru&rclk=1,3.9,236,http://www.salat.md/,None,None,None
Salat,Strada Burebista 40/2,+37(379)811111,https://www.google.com/maps/place/Salat/data=!4m7!3m6!1s0x40c979aa01e7aefd:0x5e5895f0f00bdc09!8m2!3d46.9862743!4d28.8824029!16s%2Fg%2F11g4drjtx_!19sChIJ_a7nAap5yUARCdwL8PCVWF4?authuser=0&hl=ru&rclk=1,3.9,561,http://www.salat.md/,None,None,None
Salat,Strada Alba Iulia 206,+37(379)811111,https://www.google.com/maps/place/Salat/data=!4m7!3m6!1s0x40cbd741b7d55123:0xa725a59e6205caf!8m2!3d47.0422629!4d28.7624871!16s%2Fg%2F11f6npqj51!19sChIJI1HVt0HXy0ARr1wg5llacgo?authuser=0&hl=ru&rclk=1,4.0,2 099,http://www.salat.md/,None,None,None
SALAT family restaurant & free flow,Strada Kiev 16/1,+37(379)811111,https://www.google.com/maps/place/SALAT+family+restaurant+%26+free+flow/data=!4m7!3m6!1s0x40c97d714e05c2e3:0x5b94e7742f5412bc!8m2!3d47.0438231!4d28.8616995!16s%2Fg%2F11pwt3cbkb!19sChIJ48IFTnF9yUARvBJUL3TnlFs?authuser=0&hl=ru&rclk=1,3.6,606,http://www.salat.md/,None,None,None
Sălcioara,"Sălcioara, Alexander Pushkin St 39, Chișinău, Moldova",+373 22 211 187,https://maps.app.goo.gl/peYHonqD853L9hCJA,4.2,437,http://www.salcioara.md/,https://www.salcioara.md/ru/meniu,European cuisine,Traditional Moldavian
Salle de Café,Strada 31 August 1989 41,None,https://www.google.com/maps/place/Salle+de+Caf%C3%A9/data=!4m7!3m6!1s0x40c97dcdafadd087:0x2f40c008f990bd40!8m2!3d47.0146064!4d28.8412085!16s%2Fg%2F11v0vp4sy2!19sChIJh9Ctr819yUARQL2Q-QjAQC8?authuser=0&hl=ru&rclk=1,5.0,8,None,None,None,None
Salsa House Club Cafe,Strada Alexandru cel Bun 83,+37(376)000111,https://www.google.com/maps/place/Salsa+House+Club+Cafe/data=!4m7!3m6!1s0x40c97c359b61d34f:0xfdd7450cb0144461!8m2!3d47.0280657!4d28.8358411!16s%2Fg%2F11c70cmdfm!19sChIJT9NhmzV8yUARYUQUsAxF1_0?authuser=0&hl=ru&rclk=1,4.6,241,https://instagram.com/salsahousecafe,https://instagram.com/salsahousecafe,European cuisine,None
Salsa House Club Café,"Salsa House Club Café, Strada Alexandru cel Bun 83, Chișinău, Moldova",+373 760 00 111,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c359b61d34f:0xfdd7450cb0144461!8m2!3d47.0280657!4d28.8358411!16s%2Fg%2F11c70cmdfm?entry=ttu,4.6,241,https://instagram.com/salsahousecafe,None,None,None
Samurai,"Bulevardul Dacia 31, Chișinău, Молдова",None,https://www.google.com/maps/place/Samurai/data=!4m7!3m6!1s0x40c9799c64972dc9:0x4ad8f5ce6486c22b!8m2!3d46.9853759!4d28.8597911!16s%2Fg%2F11vdm6ky0j!19sChIJyS2XZJx5yUARK8KGZM712Eo?authuser=0&hl=ru&rclk=1,1.3,3,None,None,None,None
Samurai,"Bulevardul Dacia 31, Chișinău, Молдова",None,https://www.google.com/maps/place/Samurai/data=!4m7!3m6!1s0x40c9799c64972dc9:0x4ad8f5ce6486c22b!8m2!3d46.9853759!4d28.8597911!16s%2Fg%2F11vdm6ky0j!19sChIJyS2XZJx5yUARK8KGZM712Eo?authuser=0&hl=ru&rclk=1,1.3,3,None,None,None,None
Samurai Sushi,Strada Alexandru cel Bun 88,+37(322)800805,https://www.google.com/maps/place/Samurai+Sushi/data=!4m7!3m6!1s0x40c9877aa96600a5:0x6dd97495e8cfb96!8m2!3d46.8286827!4d28.5930211!16s%2Fg%2F11vc33wmxb!19sChIJpQBmqXqHyUARlvuMXkmX3QY?authuser=0&hl=ru&rclk=1,5.0,7,https://samurai.md/,https://samurai.md/,Asian cuisine,None
SAMURAI Sushi & Rolls (BONUS Market),Strada Tiraspol 5,+37(322)800805,https://www.google.com/maps/place/SAMURAI+Sushi+%26+Rolls+%28BONUS+Market%29/data=!4m7!3m6!1s0x40c97dd757c906eb:0x44395c7b7c25a09b!8m2!3d47.0137058!4d28.8561869!16s%2Fg%2F11llbfkz93!19sChIJ6wbJV9d9yUARm6AlfHtcOUQ?authuser=0&hl=ru&rclk=1,2.5,63,https://samurai.md/,None,None,None
SAMURAI Sushi & Rolls (FIDESCO),"Green hills, Bulevardul Mircea cel Bătrîn 6",+37(322)800805,https://www.google.com/maps/place/SAMURAI+Sushi+%26+Rolls+%28FIDESCO%29/data=!4m7!3m6!1s0x40c97c8ddc7989fb:0xd54669fbc5cf3c6d!8m2!3d47.0384699!4d28.890479!16s%2Fg%2F11c2p_wg60!19sChIJ-4l53I18yUARbTzPxftpRtU?authuser=0&hl=ru&rclk=1,3.1,416,https://samurai.md/,None,None,None
SAMURAI Sushi & Rolls (Green Hills),Strada Alecu Russo 28,+37(322)800805,https://www.google.com/maps/place/SAMURAI+Sushi+%26+Rolls+%28Green+Hills%29/data=!4m7!3m6!1s0x40c97d5d1d937e7d:0x5a8133ba0dd4ffbe!8m2!3d47.036406!4d28.887748!16s%2Fg%2F11pkd9fkzn!19sChIJfX6THV19yUARvv_UDbozgVo?authuser=0&hl=ru&rclk=1,2.2,23,https://samurai.md/,None,None,None
SAMURAI Sushi & Rolls (Green Hills),Strada Alba Iulia 113,+37(322)800805,https://www.google.com/maps/place/SAMURAI+Sushi+%26+Rolls+%28Green+Hills%29/data=!4m7!3m6!1s0x40cbd75bf9dc825d:0x17fcdb36caa201be!8m2!3d47.0424329!4d28.7605207!16s%2Fg%2F11q266mtt3!19sChIJXYLc-VvXy0ARvgGiyjbb_Bc?authuser=0&hl=ru&rclk=1,3.0,32,https://samurai.md/,None,None,None
Samurai Sushi & Rolls (LOCAL BOTANICA),Bulevardul Dacia 40/3,+37(322)800805,https://www.google.com/maps/place/Samurai+Sushi+%26+Rolls+%28LOCAL+BOTANICA%29/data=!4m7!3m6!1s0x40c979e3a6b243ab:0x62d5a543be562a9e!8m2!3d46.9789965!4d28.8657313!16s%2Fg%2F11q45j_0k2!19sChIJq0OypuN5yUARnipWvkOl1WI?authuser=0&hl=ru&rclk=1,2.3,38,https://samurai.md/,None,None,None
SAMURAI Sushi & Rolls (Local Discounter),Bulevardul Moscova 9,+37(322)800805,https://www.google.com/maps/place/SAMURAI+Sushi+%26+Rolls+%28Local+Discounter%29/data=!4m7!3m6!1s0x40c97dd50c002b8d:0xa64a2c7a3fae97b4!8m2!3d47.0484851!4d28.8625225!16s%2Fg%2F11hm5yl5w5!19sChIJjSsADNV9yUARtJeuP3osSqY?authuser=0&hl=ru&rclk=1,3.4,54,https://samurai.md/,None,None,None
SAMURAI Sushi & Rolls (Local Discounter),"Str, Bulevardul Alexandru cel Bun 78",+37(322)800805,https://www.google.com/maps/place/SAMURAI+Sushi+%26+Rolls+%28Local+Discounter%29/data=!4m7!3m6!1s0x40c97fff2975f219:0x9ec2b9f96b8d72b9!8m2!3d46.9471463!4d28.7740076!16s%2Fg%2F11l7hjz1kx!19sChIJGfJ1Kf9_yUARuXKNa_m5wp4?authuser=0&hl=ru&rclk=1,3.6,49,https://samurai.md/,None,None,None
San Sushi,"San Sushi, Strada Cuza Vodă 5/5, Chișinău, Moldova",+373 798 11 411,https://maps.app.goo.gl/W5duKm3WCithNp6m6,4.5,707,http://www.sansushi.md/,https://sansushi.md/meniu/,Asian cuisine,None
Saperavi,"Saperavi, Strada Miron Costin 13/1, Chișinău, Moldova",+373 791 67 167,https://maps.app.goo.gl/NsiEF7HZRFc116gQ7,4.6,2103,https://saperavi.md/,https://saperavi.md/,European cuisine,None
Saperavi botanica,Strada Independenței 36/1,+37(379)142142,https://www.google.com/maps/place/Saperavi+botanica/data=!4m7!3m6!1s0x40c97983838db563:0x2d096a08713ef5c0!8m2!3d46.9774749!4d28.8616414!16s%2Fg%2F11sslbxd5v!19sChIJY7WNg4N5yUARwPU-cQhqCS0?authuser=0&hl=ru&rclk=1,4.6,256,https://saperavi.md/,None,None,None
Sasha Ice Cream,"Strada Vlaicu Pârcălab 70, Chișinău, Молдова",+37(360)260691,https://maps.app.goo.gl/eJr7i4t8oVDMtMpx8,4.9,102,None,None,None,None
SAVOR Restaurant,"Bulevardul Decebal 20, MD-2038, Botanica, Молдова",+37(368)901666,https://maps.app.goo.gl/JJNpLg7ABv78BQS27,4.4,108,None,None,None,None
SAYHI Ràmen bar,"SAYHI Ràmen bar, Strada Mitropolit Petru Movilă 23/4, Chișinău, Moldova",+373 760 02 611,https://maps.app.goo.gl/nACYwZmTMS4vAJXt7,4.1,160,https://sayhi.md/,None,None,None
Sensi Bar & Café,"Sensi Bar & Café, Bulevardul Dimitrie Cantemir 3/2, Chișinău, Moldova",+373 621 99 188,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c1634e1e969:0xec624f98354e1a1f!8m2!3d47.0158437!4d28.8541486!16s%2Fg%2F1tcyjk4t?entry=ttu,4.4,489,http://www.sensicafe.md/,https://www.sensicafe.md/,European cuisine,None
Shisha Bar,"Shisha Bar, Strada Hristo Botev 29, MD-2043, Chișinău, Moldova",+373 604 24 206,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97fb2a1005863:0xbfbcebae260c2332!8m2!3d46.9861248!4d28.8452301!16s%2Fg%2F11hzlmblnq?entry=ttu,4.6,153,None,None,None,None
Simplu,"Simplu, Trajan Blvd 1/3, Chișinău, Moldova",+373 692 52 293,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c979dcfed8184b:0x2e77896b16c303c0!8m2!3d46.9850237!4d28.856191!16s%2Fg%2F11qg3g_qn5?entry=ttu,4.3,163,https://m.facebook.com/Simplu-106790475014004/,https://www.instagram.com/simplu_patiserie/?locale=ar-EG,European cuisine,None
Simplu și Delicios,"Simplu și Delicios, Strada Veronica Micle 10/1, MD-2020, Chișinău, Moldova",+373 787 73 399,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d807ad5e6db:0xd06832c43f4b279c!8m2!3d47.0220035!4d28.833413!16s%2Fg%2F11sh0bc4wj?entry=ttu,4.2,30,http://www.simpludelicios.md/,http://www.simpludelicios.md/,European cuisine,None
Sincer Café,"Sincer Café, Mihai Eminescu Street 50, MD-2012, Chișinău, Moldova",+373 607 42 440,https://maps.app.goo.gl/fGUuJ3rraNDNMqSC8,4.7,720,https://menu.sincer.md/,https://menu.sincer.md/,European cuisine,None
Sisters,"Sisters, Mihai Eminescu Street 50, MD-2012, Chișinău, Moldova",+373 792 72 000,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97c31b15a0a2d:0xbbd87f083ed141f2!8m2!3d47.0200601!4d28.8345401!16s%2Fg%2F1hhvnlzcp?entry=ttu,4.5,714,https://www.facebook.com/sisters.restaurant.chisinau/,https://foodhouse.md/ru/sofra-mangal-cafe,European cuisine,None
SMOKE & RIBZ,"Strada Calea Orheiului 105/1, MD-2020, Chișinău, Молдова",+37(362)162682,https://maps.app.goo.gl/aw2RUMrcWdGfz6QY8,4.7,205,http://smokeandribz.com/,https://smokeandribz.com/menu,American cuisine,None
Sofra Mangal,"Strada Nicolae Dimo 1/1, MD-2068, Chișinău, Moldova",+37(379)203610,https://maps.app.goo.gl/heezue5Ee95QqhFh9,4.7,779,www.facebook.com,https://foodhouse.md/ru/sofra-mangal-cafe,European cuisine,None
Split,"Bulevardul Constantin Negruzzi 3, Chișinău, Молдова",+37(368)177244,https://www.google.com/maps/place/Split/data=!4m7!3m6!1s0x40c97d4d0b6df027:0xb9706a6262caa02b!8m2!3d47.0133314!4d28.8522851!16s%2Fg%2F11t7l3hcqg!19sChIJJ_BtC019yUARK6DKYmJqcLk?authuser=0&hl=ru&rclk=1,4.8,53,https://instagram.com/split.kiv?igshid=YmMyMTA2M2Y=,None,None,None
Star Kebab,"Bulevardul Decebal 61, Chișinău, Молдова",+37(322)855719,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97ea9f40bf859:0xdf997e7fabcf76ba!8m2!3d46.999748!4d28.860207!16s%2Fg%2F11xb12nm0!19sChIJWfgL9Kl-yUARunbPq39-md8?authuser=0&hl=ru&rclk=1,3.8,2 253,http://www.starkebab.md/,https://starkebab.md/,American cuisine,None
Star Kebab,Strada Alecu Russo 1/1,+37(322)855727,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97cf8f78101eb:0xcbdd390963804859!8m2!3d47.0449522!4d28.8621184!16s%2Fg%2F11d_tc00p9!19sChIJ6wGB9_h8yUARWUiAYwk53cs?authuser=0&hl=ru&rclk=1,4.1,2 347,http://www.starkebab.md/,None,None,None
Star Kebab,Strada 31 August 1989 113,+37(322)855728,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97d3f776efd71:0x49f6ddb6dc9d0100!8m2!3d47.0211491!4d28.8312852!16s%2Fg%2F11h7fv1y67!19sChIJcf1udz99yUARAAGd3Lbd9kk?authuser=0&hl=ru&rclk=1,4.1,1 681,http://www.starkebab.md/,None,None,None
Star Kebab,"R. Moldova, or, Kiev St 4",+37(322)855718,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97c5768bf00c7:0xe1b54dbdaefe5bee!8m2!3d47.0396112!4d28.8598415!16s%2Fg%2F1td23yxq!19sChIJxwC_aFd8yUAR7lv-rr1NteE?authuser=0&hl=ru&rclk=1,4.1,1 500,http://www.starkebab.md/,None,None,None
Star Kebab,Alba-Iulia 23,+37(322)855725,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97dacb23a3e81:0x535e5bd1c250ea84!8m2!3d47.0347671!4d28.7761714!16s%2Fg%2F11fj4cn4k5!19sChIJgT46sqx9yUARhOpQwtFbXlM?authuser=0&hl=ru&rclk=1,4.1,948,http://www.starkebab.md/,None,None,None
Star Kebab,Bulevardul Grigore Vieru 5,+37(322)855716,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97c4a38901831:0x54ca4a6ff3642612!8m2!3d47.0296388!4d28.8391261!16s%2Fg%2F1ptzdg2_7!19sChIJMRiQOEp8yUAREiZk829KylQ?authuser=0&hl=ru&rclk=1,4.2,2 270,http://www.starkebab.md/,None,None,None
Star Kebab,Alecu Russo 20,+37(322)855710,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97c8a224c465d:0x9d9abdf6f79d9321!8m2!3d47.03795!4d28.8847153!16s%2Fg%2F11dxdl6zj5!19sChIJXUZMIop8yUARIZOd9_a9mp0?authuser=0&hl=ru&rclk=1,4.3,1 204,http://www.starkebab.md/,None,None,None
Star Kebab,Bulevardul Moscova 5,None,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97d2c2826176d:0xdbd8376ee02ab089!8m2!3d47.0461895!4d28.8617637!16s%2Fg%2F11l26_6yb7!19sChIJbRcmKCx9yUARibAq4G432Ns?authuser=0&hl=ru&rclk=1,4.5,2,https://starkebab.md/,None,None,None
Star Kebab,Bulevardul Dacia 14/1,+37(322)855717,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40c97f7af91f8d0b:0x338141027dc8b04e!8m2!3d46.9898184!4d28.8512939!16s%2Fg%2F11ts47q9p5!19sChIJC40f-Xp_yUARTrDIfQJBgTM?authuser=0&hl=ru&rclk=1,4.7,533,http://www.starkebab.md/,None,None,None
Star Kebab,Strada Ștefan cel Mare 57,+37(323)180777,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40cb67f52c374959:0x750890edb00df494!8m2!3d47.7599216!4d27.9225367!16s%2Fg%2F11j20tmbwz!19sChIJWUk3LPVny0ARlPQNsO2QCHU?authuser=0&hl=ru&rclk=1,4.8,930,http://www.starkebab.md/,None,None,None
Star Kebab,Strada Alba Iulia 78,None,https://www.google.com/maps/place/Star+Kebab/data=!4m7!3m6!1s0x40cbd788fa3edfab:0x29da952ca8e57727!8m2!3d47.042611!4d28.7611828!16s%2Fg%2F11l5vb5tqs!19sChIJq98--ojXy0ARJ3flqCyV2ik?authuser=0&hl=ru&rclk=1,0.0,0,https://starkebab.md/,None,None,None
Star Kebab,"Bulevardul Decebal 61, Chișinău, Молдова",+37(322)855719,https://maps.app.goo.gl/E4s5qLuEQCGvBxsj9,3.8,2254,http://www.starkebab.md/,None,None,None
Staropramen Pub,"Staropramen Pub, Bulevardul Moscova 14/1, Chișinău, Moldova",+373 781 42 142,https://maps.app.goo.gl/jzUmjXgLBjB4eQg77,4.4,485,https://www.facebook.com/Staropramen-Pub-114864725964406/,https://foodhouse.md/ru/staropramen/burgers,European cuisine,None
SteakHouse,"SteakHouse, Constantin Negruzzi Blvd 1, Chișinău, Moldova",+373 782 00 600,https://maps.app.goo.gl/VsfkiHtQCfWTugV68,4.4,817,None,None,European cuisine,None
Storno Pasta & Pizza,"Storno Pasta & Pizza, Strada Miron Costin 25, MD-2002, Chișinău, Moldova",+373 791 31 131,https://www.google.com/maps/place/data=!3m1!4b1!4m6!3m5!1s0x40c97d405cca4419:0x29a69e84aa918971!8m2!3d47.04976!4d28.8691635!16s%2Fg%2F11qs820262?entry=ttu,4.1,177,http://www.storno.md/,https://storno.md/,European cuisine,None
Sultan Döner German,"Strada Calea Ieşilor 39/1, Chișinău, Молдова",+37(368)287979,https://maps.app.goo.gl/viEWD4MMuRVS5Jd29,4.0,213,None,https://foodhouse.md/en/sultan-doner-german/combo-menu,European cuisine,None
